,price,square,type,date,juridical,bedroom,length,width,url_page,livingroom,bathroom,pool,garden,project
1136,2E+15, 82m,Cần bán căn hộ chung cư,25/11/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,8m,https://alomuabannhadat.vn/ban-cat-lo-can-2n-da-lam-so-co-the-sang-ten-o-luon-truoc-tet-gia-2x-ty-lh-ngay-0338713251-1043383.html,2 pk,2 wc,không,không,None
1137,1E+15, 50m,Cần bán căn hộ chung cư,26/11/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/ban-can-ho-kham-thien-50m-gia-105-ty-tang-vang-1043829.html,2 pk,1 wc,không,không,Hateco La Roma
1138,2E+15, 93m,Cần bán căn hộ chung cư,28/11/2022,Sổ hồng/ Sổ đỏ,3 pn,10m,9m,https://alomuabannhadat.vn/ban-can-ho-93m2-nguyen-thai-hoc-ha-dong-3-ngu-21-ty-1044518.html,3 pk,2 wc,không,không,Anland Lakeview
1139,1E+15, 45m,Cần bán căn hộ chung cư,28/11/2022,Sổ hồng/ Sổ đỏ,2 pn,9m,5m,https://alomuabannhadat.vn/chinh-chu-ban-can-chung-cu-45m2-tai-duong-thai-thinh-dong-da-noi-that-day-du-vao-o-ngay-1044528.html,2 pk,2 wc,không,không,Hateco La Roma
1140,0, 145m,Cần bán căn hộ chung cư,28/11/2022,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-goc-toa-p2-ciputra-ha-noi-can-ho-rong-145m2-1044507.html,1 pk,2 wc,không,không,B.I.G Tower
1141,1E+15, 57m,Cần bán căn hộ chung cư,30/11/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/can-ban-gap-can-ho-57m-2n2vs-12x-ti-tai-the-vesta-lh-0393658814-1045243.html,2 pk,2 wc,không,không,None
1142,0, 70m,Cần bán căn hộ chung cư,29/11/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-cao-cap-bac-giang-ck-73-mien-lai-12th-giai-ngan-70-1044778.html,2 pk,2 wc,không,không,Diamond Hill
1143,1E+15, 64m,Cần bán căn hộ chung cư,30/11/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/tiec-qua-nhung-van-phai-vay-ban-gap-can-ho-chung-cu-bo-tu-lenh-thu-do-64m2-gia-dep-1045254.html,2 pk,2 wc,không,không,None
1144,2E+15, 65m,Cần bán căn hộ chung cư,29/11/2022,Sổ hồng/ Sổ đỏ,2 pn,12m,6m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-cc-sunview-town-duong-go-dua-phuong-hiep-binh-phuoc-thu-duchcm-1044782.html,2 pk,2 wc,không,không,SunView Town
1145,2E+15, 60m,Cần bán căn hộ chung cư,30/11/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,4m,https://alomuabannhadat.vn/le-van-luong-can-ho-tang-2-dien-tich-so-60m-bao-gom-2-ngu-1-khach-1-bep-gia-2-ty-150-1045296.html,2 pk,1 wc,không,không,BRG Diamond Residence
1146,2E+15, 75m,Cần bán căn hộ chung cư,3/12/2022,Sổ hồng/ Sổ đỏ,3 pn,15m,5m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-3pn-mat-duong-nguyen-xien-gia-chi-215-ty-1045941.html,3 pk,2 wc,không,không,AZ SKY Tower
1147,2E+15, 49m,Cần bán căn hộ chung cư,3/12/2022,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-precia-quan-2-lien-he-de-chon-duoc-can-phu-hop-1046319.html,1 pk,1 wc,không,không,Clarita Khang Điền
1148,1E+15, 34m,Cần bán căn hộ chung cư,3/12/2022,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-dat-nen-can-ho-tai-trung-tam-thanh-pho-thu-duc-thang-122022-1046357.html,1 pk,1 wc,không,không,None
1149,950000000, 32m,Cần bán căn hộ chung cư,2/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/duoi-1-ty-co-ngay-nha-ha-noi-quan-dong-da-phu-hop-voi-vo-chong-moi-cuoi-cac-ban-sinh-vien-di-hoc-1045886.html,2 pk,1 wc,không,không,Hateco La Roma
1150,2000000000, 82m,Cần bán căn hộ chung cư,3/12/2022,Sổ hồng/ Sổ đỏ,3 pn,16m,5m,https://alomuabannhadat.vn/chinh-chu-ban-gap-ban-chung-cu-linh-dam-3-phong-ngu-nhinh-2-tty-so-do-rieng-1045935.html,3 pk,2 wc,không,không,AZ SKY Tower
1151,1E+15, 77m,Cần bán căn hộ chung cư,3/12/2022,Sổ hồng/ Sổ đỏ,0 pn,10m,8m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-eurowindow-rive-park-dong-anh-chi-21-trieum-1046323.html,0 pk,0 wc,không,không,Eurowindow River Park
1152,3E+15, 54m,Cần bán căn hộ chung cư,6/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-chcc-2pn-the-beverly-solari-q9-nh-ho-tro-80-ls-0-1046720.html,2 pk,2 wc,không,không,Khu dân cư Nhân Phú
1153,38000000,,Cần bán căn hộ chung cư,6/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-view-song-moi-100-gia-tu-1-ty-3-1046693.html,0 pk,0 wc,không,không,Giáng Hương
1154,1E+15, 55m,Cần bán căn hộ chung cư,6/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chi-13-ty-so-huu-ho-khau-ha-noi-cc-tan-tay-do-dan-phuong-dt-55m22-ngu2wc-mien-tg-1046697.html,2 pk,2 wc,không,không,Tân Tây Đô
1155,35000000, 30m,Cần bán căn hộ chung cư,7/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-full-noi-that-view-song-trung-tam-thanh-pho-nha-trang-1047039.html,0 pk,0 wc,không,không,Giáng Hương
1156,1E+15, 72m,Cần bán căn hộ chung cư,7/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,6m,https://alomuabannhadat.vn/ban-cc-thanh-ha-cenco5-view-dep-noi-that-tot-tien-ich-nhieu-72m-142-ty-1047143.html,2 pk,2 wc,không,không,Anland Lakeview
1157,3E+15, 114m,Cần bán căn hộ chung cư,7/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,12m,https://alomuabannhadat.vn/cat-lo-ban-can-chung-cu-toa-r1-goldmark-city-3-ngu-dien-tich-114m2-ezbnuse-1047056.html,2 pk,2 wc,không,không,Goldmark City
1158,4E+15, 92m,Cần bán căn hộ chung cư,8/12/2022,Sổ hồng/ Sổ đỏ,3 pn,11m,9m,https://alomuabannhadat.vn/can-ban-va-cho-thue-can-ho-cao-cap-richstar-dt-92-m2-nam-tai-hoa-binh-phu-thanh-tan-phu-1047213.html,3 pk,2 wc,không,không,Sky Linked Villa
1159,4E+15, 128m,Cần bán căn hộ chung cư,7/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,13m,https://alomuabannhadat.vn/ban-nhanh-tra-tien-ngan-hang-can-ho-toa-r4-goldmark-city-3-ngu-dien-tich-128m2-dfnun-1047055.html,2 pk,2 wc,không,không,Goldmark City
1160,22000000000, 110m,Cần bán căn hộ chung cư,10/12/2022,Sổ hồng/ Sổ đỏ,4 pn,18m,6m,https://alomuabannhadat.vn/ban-nha-4-tang-110m2-full-noi-that-thiet-ke-sang-trong-mat-tien-thanh-my-loi-quan-2-22-ty-1048044.html,4 pk,5 wc,không,không,Clarita Khang Điền
1161,1E+15, 78m,Cần bán căn hộ chung cư,8/12/2022,Sổ hồng/ Sổ đỏ,2 pn,15m,5m,https://alomuabannhadat.vn/ban-can-2-ngu-green-pearl-bac-ninh-view-aeon-mail-1047228.html,2 pk,2 wc,không,không,None
1162,2E+15, 60m,Cần bán căn hộ chung cư,16/12/2022,Sổ hồng/ Sổ đỏ,2 pn,12m,5m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-iris-garden-30-tran-huu-duc-2pn-tu-29ty-1049137.html,2 pk,2 wc,không,không,None
1163,950000000, 50m,Cần bán căn hộ chung cư,14/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/chu-dau-tu-ban-chung-tran-quy-cap-khu-dan-tri-cao-50m2-gia-950-trieu-full-do-o-ngay-1048620.html,2 pk,1 wc,không,không,Hateco La Roma
1164,1E+15, 42m,Cần bán căn hộ chung cư,16/12/2022,Sổ hồng/ Sổ đỏ,1 pn,7m,6m,https://alomuabannhadat.vn/can-ho-chung-cu-tp-thuan-an-bd-thanh-toan-15-nhan-nha-tra-gop-ls-0-trong-60-thang-1049134.html,1 pk,1 wc,không,không,Legacy Central
1165,1E+15, 51m,Cần bán căn hộ chung cư,13/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/co-hoi-so-huu-can-ho-ngay-dai-hoc-quoc-gia-thu-duc-chi-voi-375-trieu-1048513.html,2 pk,2 wc,không,không,9X Next Gen
1166,6E+15, 122m,Cần bán căn hộ chung cư,8/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chu-nha-can-ban-nhanh-can-ho-cao-cap-4-pn-dien-tich-122m2-gia-67-ty-1047198.html,0 pk,0 wc,không,không,B.I.G Tower
1167,1.00E+16, 140m,Cần bán căn hộ chung cư,19/12/2022,Sổ hồng/ Sổ đỏ,15 pn,23m,6m,https://alomuabannhadat.vn/ha-ngay-500-trieu-can-ban-gap-can-ho-dich-vu-ngay-trung-tam-thuong-mai-cho-thu-duc-tp-ho-chi-minh-1049632.html,15 pk,15 wc,không,không,4S Riverside Linh Đông
1168,32000000, 70m,Cần bán căn hộ chung cư,18/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-duy-nhat-nha-trang-co-ban-cong-view-song-gia-tu-31-trieu-m2-1049544.html,0 pk,0 wc,không,không,Giáng Hương
1169,5E+15, 95m,Cần bán căn hộ chung cư,10/12/2022,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-chung-cu-n01-t1-ngoai-giao-doan-bac-tu-liem-dt95m2-gia-53-ty-1047969.html,3 pk,2 wc,không,không,None
1170,2E+15, 88m,Cần bán căn hộ chung cư,20/12/2022,Sổ hồng/ Sổ đỏ,0 pn,12m,6m,https://alomuabannhadat.vn/can-ho-dang-cap-4-view-ho-van-quan-chinh-thuc-mo-ban-sieu-pham-grand-sunlake-ha-dong-1050118.html,0 pk,0 wc,không,không,Anland Lakeview
1171,2000000000, 50m,Cần bán căn hộ chung cư,20/12/2022,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-tap-the-thuy-loi-43-vong-ha-chuong-duong-hoan-kiem-ha-noi-1050195.html,1 pk,1 wc,không,không,Cornerstone Building
1172,1E+15, 65m,Cần bán căn hộ chung cư,20/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/ket-tien-ban-gap-1050209.html,2 pk,2 wc,không,không,Ehome 3
1173,1E+15, 55m,Cần bán căn hộ chung cư,20/12/2022,Sổ hồng/ Sổ đỏ,2 pn,14m,4m,https://alomuabannhadat.vn/ban-can-ho-tap-the-nha-a3-tap-the-det-83-hai-ba-trung-55m2-gia-139-ty-1050143.html,2 pk,1 wc,không,không,Sunshine Garden
1174,6E+15, 168m,Cần bán căn hộ chung cư,21/12/2022,Sổ hồng/ Sổ đỏ,4 pn,0m,0m,https://alomuabannhadat.vn/hang-hiem-4-ngu-hyundai-168m2-ca-nam-moi-co-1-can-ban-a-1050734.html,4 pk,2 wc,không,không,None
1175,2E+15, 105m,Cần bán căn hộ chung cư,20/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/cc-ban-can-ho-chung-cu-tai-me-tri-thuong-105m2-chi-26-ty-thuong-luong-1050258.html,0 pk,0 wc,không,không,B.I.G Tower
1176,4E+15, 69m,Cần bán căn hộ chung cư,21/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/ban-gia-cuc-re-cccc-vinhomes-westpoint-2-ngu-2-wc-tang-dep-1050508.html,2 pk,2 wc,không,không,None
1177,4E+15, 139m,Cần bán căn hộ chung cư,21/12/2022,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-139m2-3-ngu-ct2-tang-trung-nha-cuc-moi-1050736.html,3 pk,2 wc,không,không,None
1178,2E+15, 68m,Cần bán căn hộ chung cư,21/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,6m,https://alomuabannhadat.vn/ban-re-can-ho-bong-sao-68m-so-hong-trung-tam-hanh-chanh-q8-tphcm-1050515.html,2 pk,1 wc,không,không,Bình An Apartment
1179,4E+15, 139m,Cần bán căn hộ chung cư,21/12/2022,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-ban-3-ngu-123m2-ct1-huong-tay-nam-hyundai-hillstate-ha-dong-1050729.html,3 pk,2 wc,không,không,None
1180,1000000000, 56m,Cần bán căn hộ chung cư,23/12/2022,Sổ hồng/ Sổ đỏ,2 pn,11m,5m,https://alomuabannhadat.vn/chinh-chu-ban-chung-cu-duong-lang-full-do-o-ngay-56-m2-gia-tu-790-trieu-1051475.html,2 pk,1 wc,không,không,Hateco La Roma
1181,2E+15, 94m,Cần bán căn hộ chung cư,23/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-chung-cu-vi-tri-dep-tai-ho-chi-minh-1051811.html,2 pk,2 wc,không,không,VX Villa Riverview
1182,4000000000, 90m,Cần bán căn hộ chung cư,22/12/2022,Sổ hồng/ Sổ đỏ,2 pn,10m,9m,https://alomuabannhadat.vn/danh-sach-cac-can-ho-so-do-chinh-chu-gui-ban-2-3pn-tai-toa-kinh-do-tower-93-lo-duc-1051069.html,2 pk,2 wc,không,không,Sunshine Garden
1183,2E+15, 70m,Cần bán căn hộ chung cư,22/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-quan-7-saigon-river-cdt-td-hung-thinh-nha-moi-100-don-vao-o-ngay-tu-1-den-3pn-shophouse-gia-2ty-39ty-1051063.html,2 pk,2 wc,không,không,None
1184,4E+15, 120m,Cần bán căn hộ chung cư,27/12/2022,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-toa-golden-palace-me-tri-120m2-3-ngu-can-goc-gia-44-ty-co-tl-1053219.html,3 pk,2 wc,không,không,Golden Palace
1185,1E+15, 56m,Cần bán căn hộ chung cư,26/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/can-ho-fpt-plaza-chi-con-5-ngay-nua-de-nhan-uu-dai-chiet-khau-8-1052877.html,0 pk,0 wc,không,không,FPT City Đà Nẵng
1186,2E+15, 130m,Cần bán căn hộ chung cư,28/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-licogi-13-khuat-duy-tien-thanh-xuan-130m-3pn-2vs-285-ty-1053733.html,0 pk,0 wc,không,không,BRG Diamond Residence
1187,1E+15, 43m,Cần bán căn hộ chung cư,27/12/2022,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-gap-can-1n1wc1-43m2-vinhomes-smart-city-gia-tot-1053228.html,1 pk,1 wc,không,không,None
1188,0, 140m,Cần bán căn hộ chung cư,29/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chu-rat-mot-ban-can-chung-cu-dai-kim-hoang-mai-140m-3pn-3vs-nhinh-3-ty-1054351.html,0 pk,0 wc,không,không,AZ SKY Tower
1189,1E+15, 69m,Cần bán căn hộ chung cư,28/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/can-ho-thu-duc-moonlight-avenue-1pn-gia-15-tycan-chiet-khau-56-noi-that-cao-capcdt-hung-thinh-1054001.html,2 pk,1 wc,không,không,None
1190,2E+15, 58m,Cần bán căn hộ chung cư,29/12/2022,Sổ hồng/ Sổ đỏ,2 pn,12m,5m,https://alomuabannhadat.vn/can-tien-ban-gap-can-ho-chung-cu-hud3-kdt-tay-nam-ho-linh-dam-full-noi-that-chi-24-ty-1054386.html,2 pk,2 wc,không,không,HUD3 - Hanel Building
1191,6000000000, 96m,Cần bán căn hộ chung cư,28/12/2022,Sổ hồng/ Sổ đỏ,3 pn,10m,10m,https://alomuabannhadat.vn/ban-nhanh-gia-re-cccc-sunshine-city-toa-s2-3-ngu-2wc-96m2-noi-that-cao-cap-1053979.html,3 pk,2 wc,không,không,Sunshine City
1192,4E+15, 108m,Cần bán căn hộ chung cư,29/12/2022,Sổ hồng/ Sổ đỏ,2 pn,18m,6m,https://alomuabannhadat.vn/ban-can-2-ngu-golden-land-275-nguyen-trai-full-noi-that-nha-dep-ve-o-ngay-chi-42-ty-1054387.html,2 pk,2 wc,không,không,Golden Land Building
1193,2000000000, 65m,Cần bán căn hộ chung cư,30/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-gap-can-ho-chung-cu-hoang-minh-giam-2pn-1vs-tang-trung-lo-goc-thoang-mat-65m-2-ty-1054913.html,2 pk,1 wc,không,không,None
1194,1E+15, 50m,Cần bán căn hộ chung cư,29/12/2022,Sổ hồng/ Sổ đỏ,1 pn,10m,5m,https://alomuabannhadat.vn/chinh-chu-ban-can-ho-dien-tich-50m2-linh-trung-thu-duc-hcm-1054350.html,1 pk,1 wc,không,không,4S Riverside Linh Đông
1195,1E+15, 85m,Cần bán căn hộ chung cư,30/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/nhan-ngay-can-ho-vo-dinhle-van-khuongquan-12-da-co-so-hong-khi-tt-11-ty-gia-goc-cdt-1054870.html,2 pk,2 wc,không,không,VX Villa Riverview
1196,2000000000, 52m,Cần bán căn hộ chung cư,30/12/2022,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-melody-vung-tau-1pn-lien-he-0901325595-1055014.html,0 pk,0 wc,không,không,The Regal
1197,5E+15, 67m,Cần bán căn hộ chung cư,30/12/2022,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/can-ho-fiveseason-homes-hung-thinh-view-bien-gia-tot-thang-10-nay-cam-ket-loi-nhuan-10-nam-1055019.html,2 pk,2 wc,không,không,None
1198,1E+15, 70m,Cần bán căn hộ chung cư,2/1/2023,Sổ hồng/ Sổ đỏ,2 pn,180m,4m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-son-an-bien-hoa-dong-nai-gia-re-1055452.html,2 pk,1 wc,không,không,None
1199,3E+15, 87m,Cần bán căn hộ chung cư,2/1/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,8m,https://alomuabannhadat.vn/ban-nha-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-cau-giay-ha-noi-1055462.html,2 pk,2 wc,không,không,Mipec Rubik 360
1200,4E+15, 47m,Cần bán căn hộ chung cư,2/1/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-cao-cap-fiveseasons-homes-vung-tau-tap-doan-hung-thinh-1055585.html,1 pk,1 wc,không,không,None
1201,1E+15, 64m,Cần bán căn hộ chung cư,3/1/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,5m,https://alomuabannhadat.vn/ket-tien-ban-ehome-3-64m2-2pn2wc-gia-bao-re-1ty700-nha-da-co-so-hong-don-vao-o-ngay-1055786.html,2 pk,2 wc,không,không,Long Phụng Apartment
1202,3E+15, 92m,Cần bán căn hộ chung cư,5/1/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-can-3pn-92m2-tang-trung-vao-o-luon-chcc-tay-ho-river-view-gia-chi-37-ty-1056744.html,3 pk,2 wc,không,không,Chung cư Tây Hồ
1203,6E+15, 110m,Cần bán căn hộ chung cư,5/1/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/can-ho-3pn-110m2-t6-chung-cu-times-city-hai-ba-trung-view-park-hill-nha-moi-1056755.html,3 pk,2 wc,không,không,None
1204,27000000000, 100m,Cần bán căn hộ chung cư,6/1/2023,Sổ hồng/ Sổ đỏ,25 pn,22m,4m,https://alomuabannhadat.vn/can-ban-hotel-2-sao-sat-bien-nha-trang-9t-25phong-27-ty-co-thuong-luong-0372215591-1056968.html,25 pk,25 wc,không,không,None
1205,5E+15, 109m,Cần bán căn hộ chung cư,6/1/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,11m,https://alomuabannhadat.vn/can-ban-can-chung-cu-royal-city-tang-35-109m2-2pn-2wc-view-cuc-dinh-gia-565-ty-1056974.html,2 pk,2 wc,không,không,BRG Diamond Residence
1206,2E+15, 87m,Cần bán căn hộ chung cư,8/1/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-2-ngu-87m2-tai-chung-cu-ct3-dream-tower-nam-tu-liem-full-do-268-ty-1057718.html,2 pk,2 wc,không,không,B.I.G Tower
1207,3E+15, 100m,Cần bán căn hộ chung cư,9/1/2023,Sổ hồng/ Sổ đỏ,3 pn,2m,3m,https://alomuabannhadat.vn/toi-chinh-chu-ban-can-ho-tai-ct3a-khu-dt-van-quan-ha-dong-hn-1057986.html,3 pk,2 wc,không,không,None
1208,1E+15, 75m,Cần bán căn hộ chung cư,9/1/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,7m,https://alomuabannhadat.vn/can-ho-chung-cu-cao-cap-kdc-phu-loi-phuong-7-quan-8-so-hong-chinh-chu-1057956.html,2 pk,1 wc,không,không,Bình An Apartment
1209,4E+15, 98m,Cần bán căn hộ chung cư,9/1/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,8m,https://alomuabannhadat.vn/danh-sach-cac-can-ho-so-do-chinh-chu-gui-ban-2-3-phong-ngu-tai-toa-kinh-do-tower-93-lo-duc-1058025.html,2 pk,2 wc,không,không,None
1210,2E+15, 52m,Cần bán căn hộ chung cư,12/1/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/ban-nha-vinhomes-smart-city-nam-tu-liem-ha-noi-dt-52m2-gia-hon-2-ty-1058810.html,1 pk,1 wc,không,không,B.I.G Tower
1211,2.50E+16, 220m,Cần bán căn hộ chung cư,3/1/2023,Sổ hồng/ Sổ đỏ,4 pn,11m,10m,https://alomuabannhadat.vn/penthouse-dang-cap-grand-riverside-278-283-ben-van-don-thanh-pho-sai-gon-1055833.html,4 pk,3 wc,không,không,Grand Riverside
1212,955000000, 39m,Cần bán căn hộ chung cư,14/01/2023,Sổ hồng/ Sổ đỏ,1 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-chung-cu-noxh-moi-tp-di-an-binh-duong-1059427.html,1 pk,1 wc,không,không,9X Next Gen
1213,3E+15, 31m,Cần bán căn hộ chung cư,15/01/2023,Sổ hồng/ Sổ đỏ,2 pn,10m,3m,https://alomuabannhadat.vn/ban-nha-phuong-mai-dong-da-dan-xay-ngo-nong-gan-o-to-31m2x4-tang-chi-355-ty-1059603.html,2 pk,3 wc,không,không,Hateco La Roma
1214,4E+15, 102m,Cần bán căn hộ chung cư,14/01/2023,Sổ hồng/ Sổ đỏ,3 pn,17m,6m,https://alomuabannhadat.vn/ban-can-2-ngu-golden-land-275-nguyen-trai-full-noi-that-nha-dep-ve-o-ngay-chi-4xxx-ty-1059411.html,3 pk,2 wc,không,không,BRG Diamond Residence
1215,12000000000, 146m,Cần bán căn hộ chung cư,14/01/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-can-ho-chung-cu-cao-cap-chinh-chu-quang-an-tay-ho-1059433.html,3 pk,3 wc,không,không,Green Center Villas
1216,1E+15, 46m,Cần bán căn hộ chung cư,2/2/2023,Sổ hồng/ Sổ đỏ,0 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-gap-chung-cu-ha-kieu-tai-tp-ho-chi-minh-1062802.html,0 pk,0 wc,không,không,None
1217,1000000000, 40m,Cần bán căn hộ chung cư,12/1/2023,Sổ hồng/ Sổ đỏ,1 pn,12m,3m,https://alomuabannhadat.vn/can-ho-tap-the-tang-01-viglacera-thach-ban-long-bien-don-ve-o-ngay-don-tet-1058841.html,1 pk,1 wc,không,không,Berriver Long Biên
1218,2E+15, 81m,Cần bán căn hộ chung cư,2/2/2023,Sổ hồng/ Sổ đỏ,2 pn,12m,7m,https://alomuabannhadat.vn/ket-tien-ban-chung-cu-cao-cap-tara-resident-1-1a-ta-quang-buu-quan-8-1062800.html,2 pk,2 wc,không,không,Bình An Apartment
1219,1E+15, 69m,Cần bán căn hộ chung cư,2/2/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-hoac-cho-thue-can-ho-tang-8-chung-cu-doi-t5-phuong-hong-ha-tp-ha-long-quang-ninh-1062931.html,2 pk,2 wc,không,không,None
1220,4000000000, 87m,Cần bán căn hộ chung cư,2/2/2023,Sổ hồng/ Sổ đỏ,3 pn,12m,7m,https://alomuabannhadat.vn/danh-sach-cac-can-ho-so-do-chinh-chu-gui-ban-2-3pn-tai-toa-kinh-do-tower-93-lo-duc-1062945.html,3 pk,2 wc,không,không,None
1221,1E+15, 64m,Cần bán căn hộ chung cư,4/2/2023,Sổ hồng/ Sổ đỏ,2 pn,8m,8m,https://alomuabannhadat.vn/ban-ehome-3-64m2-2pn-2wc-gia-tot-di-chuyen-den-aeon-chi-mat-10-phut-da-co-so-hong-vinh-vien-1063543.html,2 pk,2 wc,không,không,Ehome 3
1222,5E+15, 106m,Cần bán căn hộ chung cư,2/2/2023,Sổ hồng/ Sổ đỏ,2 pn,0m,0m,https://alomuabannhadat.vn/chinh-chu-can-ban-can-ho-vi-tri-dac-dia-tai-quan-2-tphcm-1062968.html,2 pk,2 wc,không,không,Clarita Khang Điền
1223,1E+15, 50m,Cần bán căn hộ chung cư,4/2/2023,Sổ hồng/ Sổ đỏ,2 pn,13m,4m,https://alomuabannhadat.vn/chinh-chu-ban-ccmn-kim-ma-ba-dinh-dt-50m-2-phong-ngu-gia-165-ty-1063634.html,2 pk,1 wc,không,không,343 – 345 Đội Cấn
1224,0,,Cần bán căn hộ chung cư,4/2/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,0m,https://alomuabannhadat.vn/ban-chung-cu-cc-goldmark-city-136-ho-tung-mau-bac-tu-liem-139m2-3pn-full-do-1063545.html,3 pk,2 wc,không,không,None
1225,4E+15, 102m,Cần bán căn hộ chung cư,4/2/2023,Sổ hồng/ Sổ đỏ,3 pn,0m,7m,https://alomuabannhadat.vn/485-ty-ban-can-ho-chung-cu-ct1-a10-kdt-nam-trung-yen-102m2-3-pn-2-wc-can-goc-1063552.html,3 pk,2 wc,không,không,Discovery Skyline
